,Memory,Edges,Nodes
0,0.31165266036987305,1666,966
1,466.7363209724426,62816,33901
2,3.2738945484161377,5693,3041
3,14.76440715789795,11011,6104
4,0.44711947441101074,2089,1160
5,33.92916655540466,16595,9070
6,10.400543689727783,9055,5021
7,0.04807472229003906,626,387
8,543.6914024353027,68117,36711
