,Memory,Edges,Nodes
0,0.27704787254333496,1666,966
1,412.5169417858124,62816,33901
2,3.7659740447998047,5693,3041
3,12.793954849243164,11011,6104
4,0.4159507751464844,2089,1160
5,27.855900764465332,16595,9070
6,8.751189708709717,9055,5021
7,0.04378652572631836,626,387
8,495.7660536766052,68117,36711
