,Memory,Edges,Nodes
0,2.682054042816162,4419,2818
1,454.90365409851074,54841,34046
2,4.829012632369995,5213,3372
3,489.7979199886322,55494,34479
4,5.852092981338501,6696,4119
5,51.84554839134216,18429,11543
6,4.29253625869751,5560,3524
7,4.727880477905273,5869,3626
8,6.185645580291748,6137,3932
9,15.804953575134277,10454,6405
10,10.274205207824707,8165,5179
11,0.2872939109802246,1474,940
12,0.5117826461791992,1971,1244
13,7.93637228012085,6938,4472
14,0.4934723377227783,1858,1220
