,Memory,Edges,Nodes
0,0.015913963317871094,386,233
1,5.01981258392334,7108,3983
2,0.024929523468017578,503,298
3,0.30040645599365234,1731,1005
4,0.25874805450439453,1154,663
5,0.3856239318847656,1383,770
6,0.33590149879455566,1269,720
7,2.115131139755249,4137,2333
8,0.009379386901855469,280,169
9,0.0314936637878418,559,343
10,1.062148094177246,3286,1848
11,0.11486935615539551,1087,632
12,0.07511401176452637,861,499
13,1.3376750946044922,3676,2050
